time,result,table,controller,site,power_factor_avg,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-05 06:00:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.157500000000001,4.4775,6.21,232.42499999999998,230.475,231.65,2.8282275
2025-11-05 06:15:00+00:00,0.0,1.5,e0207,0.0,0.8214285714285714,0.0,4.2214285714285715,4.538571428571428,6.275714285714286,233.81428571428572,231.87142857142857,233.08571428571426,2.8788185714285714
2025-11-05 06:30:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.82,0.0,4.2,4.51,6.247142857142857,233.9857142857143,232.02857142857144,233.31428571428572,2.8557228571428572
2025-11-05 06:45:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.22625,4.54375,6.279999999999999,234.3125,232.375,233.575,2.8834625
2025-11-05 07:00:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.2075000000000005,4.52375,6.255,234.625,232.75,233.9,2.8677900000000003
2025-11-05 07:15:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.2250000000000005,4.54,6.2749999999999995,234.15,232.21666666666667,233.48333333333335,2.8824283333333334
2025-11-05 07:30:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.82,0.0,4.2,4.511428571428572,6.248571428571429,234.08571428571426,232.08571428571426,233.37142857142857,2.856321428571429
2025-11-05 07:45:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.22625,4.5375,6.28,234.25,232.375,233.6125,2.8797625
2025-11-05 08:00:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.19625,4.51,6.24625,233.925,231.975,233.25,2.85543375
2025-11-05 08:15:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.22,4.537142857142857,6.28,234.0142857142857,232.17142857142858,233.35714285714286,2.88097
2025-11-05 08:30:00+00:00,0.0,1.4848484848484849,e0207,0.0,0.82,0.0,4.20125,4.51375,6.25,234.01250000000002,232.1375,233.35,2.85957375
2025-11-05 08:45:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.82,0.0,4.217142857142857,4.534285714285714,6.271428571428571,234.42857142857142,232.52857142857144,233.72857142857143,2.872371428571429
2025-11-05 09:00:00+00:00,0.0,1.5,e0207,0.0,0.8183333333333334,0.0,4.226666666666667,4.534999999999999,6.278333333333333,235.4,233.53333333333333,234.78333333333333,2.877463333333333
2025-11-05 09:15:00+00:00,0.0,1.5135135135135136,e0207,0.0,0.81,0.0,4.238888888888889,4.545555555555556,6.282222222222222,236.32222222222222,234.4888888888889,235.70000000000002,2.882561111111111
2025-11-05 09:30:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.805,0.0,4.255,4.5600000000000005,6.30125,238.075,236.275,237.425,2.89355125
2025-11-05 09:45:00+00:00,0.0,1.5,e0207,0.0,0.8171428571428571,0.0,4.220000000000001,4.54,6.28,235.20000000000002,233.32857142857142,234.57142857142858,2.8814957142857147
2025-11-05 10:00:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.82,0.0,4.184285714285714,4.4957142857142856,6.251428571428571,234.34285714285716,232.4857142857143,233.79999999999998,2.853334285714286
2025-11-05 10:15:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.20875,4.5275,6.28875,234.7375,232.925,234.325,2.8787825
2025-11-05 10:30:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.82,0.0,4.185714285714286,4.498571428571429,6.262857142857143,234.65714285714284,232.85714285714286,234.22857142857143,2.8537914285714288
2025-11-05 10:45:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.21125,4.52375,6.29125,234.8,233.05,234.38750000000002,2.8796425
2025-11-05 11:00:00+00:00,0.0,1.5,e0207,0.0,0.9128571428571428,0.0,1.6714285714285715,2.045714285714286,3.7214285714285715,234.95714285714283,233.15714285714287,234.65714285714284,1.5202767142857143
2025-11-05 11:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.06,2.68375,234.9,233.0625,234.7625,0.97800875
2025-11-05 11:30:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.95,0.0,0.66,1.06,2.69,234.67142857142858,232.75714285714284,234.4857142857143,0.9787197142857142
2025-11-05 11:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.06,2.6925,234.7375,232.8875,234.5875,0.98019125
2025-11-05 12:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.0625,2.7,234.8875,233.0625,234.625,0.980803
2025-11-05 12:15:00+00:00,0.0,1.5333333333333334,e0207,0.0,0.95,0.0,0.66,1.062857142857143,2.698571428571429,235.08571428571426,233.27142857142857,234.91428571428574,0.9814067142857142
2025-11-05 12:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.0671428571428572,2.6971428571428575,235.1142857142857,233.27142857142857,234.97142857142856,0.9830021428571428
2025-11-05 12:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.0675000000000001,2.7,235.28750000000002,233.4,235.0875,0.9842856249999999
2025-11-05 13:00:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.95,0.0,0.66,1.0685714285714287,2.7,235.6,233.72857142857143,235.5,0.985428
2025-11-05 13:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.065,2.7,235.5,233.4875,235.23749999999998,0.984573375
2025-11-05 13:30:00+00:00,0.0,1.4848484848484849,e0207,0.0,0.95,0.0,0.66,1.07,2.7,235.9875,233.9625,235.75,0.9873896249999999
2025-11-05 13:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.704285714285714,236.87142857142857,234.79999999999998,236.65714285714284,0.9923247142857142
2025-11-05 14:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.64285714285714,235.62857142857143,237.41428571428568,0.9976107142857142
2025-11-05 14:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.725,235.725,237.55,0.99603475
2025-11-05 14:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,238.0375,236.04999999999998,237.7875,0.99741575
2025-11-05 14:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6671428571428571,1.07,2.71,238.27142857142857,236.29999999999998,238.02857142857144,0.999452857142857
2025-11-05 15:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6625000000000001,1.07,2.71,237.9625,235.9625,237.7875,0.9974085
2025-11-05 15:15:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.95,0.0,0.6628571428571429,1.07,2.71,238.1142857142857,236.08571428571426,237.84285714285716,0.9994631428571428
2025-11-05 15:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6642857142857144,1.07,2.71,238.34285714285716,236.35714285714286,238.1142857142857,1.0010874285714286
2025-11-05 15:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.665,1.07,2.71,238.3,236.325,238.075,1.000747
2025-11-05 16:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.71,238.85714285714286,236.9,238.57142857142858,1.0023485714285714
2025-11-05 16:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.7125,238.9,236.975,238.6375,1.00369375
2025-11-05 16:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.0725,2.7175000000000002,239.7,237.7,239.29999999999998,1.0074725
2025-11-05 16:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.72,239.64285714285714,237.78571428571428,239.42857142857142,1.0068942857142857
2025-11-05 17:00:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.95,0.0,0.67,1.07375,2.72,240.0,238.15,239.725,1.0088712499999999
2025-11-05 17:15:00+00:00,0.0,1.5,e0207,0.0,0.9471428571428572,0.0,0.67,1.0785714285714287,2.72,240.31428571428572,238.45714285714286,240.12857142857143,1.0105585714285714
2025-11-05 17:30:00+00:00,0.0,1.5294117647058822,e0207,0.0,0.9462499999999999,0.0,0.66625,1.07375,2.71625,238.9875,237.1375,238.7375,1.005715875
2025-11-05 17:45:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.44285714285712,235.58571428571432,237.21428571428572,0.9964127142857143
2025-11-05 18:00:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.6,235.75,237.3375,0.996710875
2025-11-05 18:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.7085714285714286,237.09999999999997,235.27142857142857,236.82857142857142,0.9922367142857142
2025-11-05 18:30:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.95,0.0,0.66,1.07,2.7085714285714286,237.4,235.52857142857144,237.0,0.9942815714285714
2025-11-05 18:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.7125,235.8875,237.375,0.99661575
2025-11-05 19:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.85,235.9375,237.475,0.99780025
2025-11-05 19:15:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.95,0.0,0.6671428571428571,1.07,2.71,238.25714285714284,236.45714285714286,238.0142857142857,0.999528
2025-11-05 19:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6657142857142857,1.07,2.71,238.27142857142857,236.4,237.8857142857143,0.9986222857142858
2025-11-05 19:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6675,1.07,2.71125,238.7,236.9,238.35,1.00176525
2025-11-05 20:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.71125,239.1375,237.3625,238.78750000000002,1.002541125
2025-11-05 20:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.717142857142857,239.25714285714284,237.45714285714286,238.82857142857145,1.0045357142857143
2025-11-05 20:30:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.95,0.0,0.67,1.07,2.712857142857143,239.27142857142857,237.41428571428574,238.85714285714286,1.0047171428571429
2025-11-05 20:45:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.95,0.0,0.67,1.07,2.71,239.2625,237.425,238.85000000000002,1.00374625
2025-11-05 21:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.71,238.91428571428574,237.14285714285714,238.57142857142858,1.0030371428571427
2025-11-05 21:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66625,1.07,2.71,238.775,236.825,238.2375,1.0026425
2025-11-05 21:30:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.67,1.07,2.71,238.8,237.0375,238.45,1.0015812499999999
2025-11-05 21:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.6671428571428571,1.07,2.71,238.29999999999998,236.52857142857144,238.0,0.9986088571428571
2025-11-05 22:00:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.71,237.70000000000002,235.9857142857143,237.47142857142856,0.9966142857142858
2025-11-05 22:15:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.07,2.7075,237.0125,235.275,236.6625,0.9928995
2025-11-05 22:30:00+00:00,0.0,1.4848484848484849,e0207,0.0,0.95,0.0,0.66,1.07,2.7025,236.2625,234.375,235.65,0.986655375
2025-11-05 22:45:00+00:00,0.0,1.5,e0207,0.0,0.95,0.0,0.66,1.0685714285714287,2.698571428571429,235.45714285714286,233.62857142857143,234.91428571428574,0.9830572857142857
2025-11-05 23:00:00+00:00,0.0,1.4827586206896552,e0207,0.0,0.8342857142857143,0.0,3.7714285714285714,4.095714285714286,5.827142857142857,234.02857142857144,232.05714285714288,233.32857142857142,2.6277009999999996
2025-11-05 23:15:00+00:00,0.0,1.5,e0207,0.0,0.825,0.0,4.2725,4.592499999999999,6.33,233.38750000000002,231.45,232.6125,2.90685
2025-11-05 23:30:00+00:00,0.0,1.5,e0207,0.0,0.83,0.0,4.22625,4.54875,6.28625,232.175,230.35,231.5375,2.8789425
2025-11-05 23:45:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.8200000000000001,0.0,4.197142857142857,4.5128571428571425,6.242857142857143,233.75714285714284,231.95714285714286,233.05714285714288,2.8547785714285716
2025-11-06 00:00:00+00:00,0.0,1.5,e0207,0.0,0.82375,0.0,4.22625,4.5424999999999995,6.275,233.5375,231.7,232.825,2.878145
2025-11-06 00:15:00+00:00,0.0,1.5,e0207,0.0,0.8214285714285714,0.0,4.185714285714286,4.502857142857143,6.238571428571428,232.57142857142858,230.6,231.78571428571428,2.8467285714285713
2025-11-06 00:30:00+00:00,0.0,1.5,e0207,0.0,0.8285714285714285,0.0,4.2128571428571435,4.535714285714286,6.2700000000000005,232.35714285714286,230.41428571428574,231.54285714285714,2.877
2025-11-06 00:45:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.22375,4.53875,6.26875,234.58749999999998,232.775,233.9,2.8778325
2025-11-06 01:00:00+00:00,0.0,1.5,e0207,0.0,0.8214285714285714,0.0,4.24,4.551428571428572,6.292857142857143,234.15714285714284,232.24285714285716,233.44285714285712,2.893291428571428
2025-11-06 01:15:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.222857142857142,4.538571428571428,6.271428571428571,234.75714285714284,232.87142857142857,234.1,2.8747700000000003
2025-11-06 01:30:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.247142857142857,4.564285714285714,6.301428571428572,234.64285714285714,232.78571428571428,234.0142857142857,2.9028428571428573
2025-11-06 01:45:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.21375,4.52875,6.27125,234.1,232.2375,233.5375,2.8747375
2025-11-06 02:00:00+00:00,0.0,1.5,e0207,0.0,0.825,0.0,4.215,4.54125,6.279999999999999,233.01250000000002,230.9875,232.58749999999998,2.87964625
2025-11-06 02:15:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.8242857142857142,0.0,4.2057142857142855,4.5285714285714285,6.272857142857142,233.37142857142857,231.6,232.77142857142857,2.8729642857142856
2025-11-06 02:30:00+00:00,0.0,1.5,e0207,0.0,0.82375,0.0,4.203749999999999,4.52875,6.2700000000000005,233.17499999999998,231.4,232.6375,2.87637375
2025-11-06 02:45:00+00:00,0.0,1.5,e0207,0.0,0.8228571428571428,0.0,4.214285714285714,4.53,6.272857142857142,233.21428571428572,231.34285714285716,232.6142857142857,2.87454
2025-11-06 03:00:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.195,4.515,6.255,233.11666666666667,231.20000000000002,232.4,2.8601916666666667
2025-11-06 03:15:00+00:00,0.0,1.5,e0207,0.0,0.8262499999999999,0.0,4.217499999999999,4.532500000000001,6.28125,233.025,231.125,232.4875,2.87519
2025-11-06 03:30:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.19125,4.5125,6.25,232.8875,230.9625,232.25,2.85732375
2025-11-06 03:45:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.82,0.0,4.222857142857142,4.535714285714286,6.282857142857144,233.3142857142857,231.35714285714286,232.65714285714284,2.8800271428571427
2025-11-06 04:00:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.2057142857142855,4.525714285714286,6.265714285714286,233.85714285714286,231.97142857142856,233.18571428571428,2.8711857142857142
2025-11-06 04:15:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.22625,4.55375,6.297499999999999,234.1,232.2625,233.55,2.891225
2025-11-06 04:30:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.2214285714285715,4.54,6.29,234.31428571428572,232.55714285714288,233.82857142857145,2.8891171428571427
2025-11-06 04:45:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.207142857142857,4.527142857142858,6.2628571428571425,233.85714285714286,231.94285714285712,233.28571428571428,2.8707457142857145
2025-11-06 05:00:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.21,4.53625,6.266249999999999,233.825,232.0,233.1,2.8746825
2025-11-06 05:15:00+00:00,0.0,1.5333333333333334,e0207,0.0,0.8228571428571428,0.0,4.198571428571428,4.527142857142857,6.251428571428571,233.31428571428572,231.44285714285712,232.6142857142857,2.8649142857142857
2025-11-06 05:30:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.8225,0.0,4.20125,4.5337499999999995,6.24,233.075,231.25,232.25,2.85973
2025-11-06 05:45:00+00:00,0.0,1.5,e0207,0.0,0.8216666666666667,0.0,4.191666666666666,4.5200000000000005,6.241666666666667,233.01666666666665,231.1833333333333,232.26666666666665,2.858321666666667
2025-11-06 06:00:00+00:00,0.0,1.5,e0207,0.0,0.83,0.0,4.1975,4.5225,6.2475000000000005,232.5,230.7,231.8,2.8604825000000003
2025-11-06 06:15:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.8242857142857142,0.0,4.2057142857142855,4.5285714285714285,6.25,233.70000000000002,231.81428571428572,232.95714285714286,2.85843
2025-11-06 06:30:00+00:00,0.0,1.5151515151515151,e0207,0.0,0.82,0.0,4.24125,4.561249999999999,6.285,235.05,233.1625,234.2625,2.89244
2025-11-06 06:45:00+00:00,0.0,1.5172413793103448,e0207,0.0,0.82,0.0,4.225714285714285,4.545714285714285,6.264285714285713,235.0,233.31428571428572,234.34285714285716,2.877661428571429
2025-11-06 07:00:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.2375,4.55375,6.275,235.0,233.2,234.3,2.88721125
2025-11-06 07:15:00+00:00,0.0,1.5,e0207,0.0,0.8171428571428571,0.0,4.2457142857142856,4.562857142857142,6.285714285714286,235.5142857142857,233.68571428571428,234.79999999999998,2.89201
2025-11-06 07:30:00+00:00,0.0,1.5,e0207,0.0,0.81,0.0,4.25875,4.5725,6.2925,236.2375,234.45,235.475,2.89609
2025-11-06 07:45:00+00:00,0.0,1.5,e0207,0.0,0.82,0.0,4.24875,4.57,6.2875,235.85,234.0375,235.1,2.89596125
2025-11-06 08:00:00+00:00,0.0,1.4666666666666666,e0207,0.0,0.8142857142857143,0.0,4.25,4.5685714285714285,6.295714285714285,236.1285714285714,234.37142857142857,235.47142857142856,2.899028571428571
